service_id,service_alias,source_type,source_run_dir,source_checkpoint_name,source_checkpoint_path,client_name,round_index,checkpoint_kind,category,original_client_id,functional_task_type,functional_input_modality,functional_input_shape,functional_output_type,functional_label_space,functional_label_count,functional_data_domain,functional_corruption_category,functional_num_samples,functional_class_distribution,train_loss,evaluation_split,evaluation_accuracy,latency_seconds,trial_evaluation_time_seconds,reliability_profile_time_seconds,profile_build_time_seconds,quality_factor,reliability_score,prediction_distribution,weights_file
translate2,translate2,corrupt_fl,/Users/deepakkanneganti/Documents/Experimemt 3/MINIST/FL_C/artifacts/federated_artifact_corrupt/translate,client_0_round_2.pt,/Users/deepakkanneganti/Documents/Experimemt 3/MINIST/FL_C/artifacts/federated_artifact_corrupt/translate/clients/client_0_round_2.pt,client_0,2,round_snapshot,translate,client_0,digit_classification,mnist_image,1x28x28,digit_label,digits_0_9,10,mnist_c_translate,translate,5303,"{""0"": 1007, ""1"": 432, ""2"": 382, ""3"": 327, ""4"": 795, ""5"": 922, ""6"": 671, ""7"": 287, ""8"": 208, ""9"": 272}",0.3923012087387698,test,0.9264,3.1405670000000043,3.140924124999998,0.27754537500000254,3.432460875000004,0.9263999999999999,0.9565868324030259,"[0.1074, 0.1158, 0.109, 0.1012, 0.1038, 0.0964, 0.0914, 0.1126, 0.08, 0.0824]",/Users/deepakkanneganti/Documents/Experimemt 3/MINIST/traditional adaptive composition techniques/client_profiles/weights/translate2.pt
translate3,translate3,corrupt_fl,/Users/deepakkanneganti/Documents/Experimemt 3/MINIST/FL_C/artifacts/federated_artifact_corrupt/translate,client_0.pt,/Users/deepakkanneganti/Documents/Experimemt 3/MINIST/FL_C/artifacts/federated_artifact_corrupt/translate/clients/client_0.pt,client_0,3,final_snapshot,translate,client_0,digit_classification,mnist_image,1x28x28,digit_label,digits_0_9,10,mnist_c_translate,translate,5303,"{""0"": 1007, ""1"": 432, ""2"": 382, ""3"": 327, ""4"": 795, ""5"": 922, ""6"": 671, ""7"": 287, ""8"": 208, ""9"": 272}",0.20474166680304778,test,0.9424,2.4508479999999935,2.451096542000002,0.23518975000000353,2.703893457999996,0.9423999999999999,0.9721339563506703,"[0.1104, 0.1134, 0.1022, 0.1032, 0.1042, 0.1002, 0.0924, 0.0834, 0.0908, 0.0998]",/Users/deepakkanneganti/Documents/Experimemt 3/MINIST/traditional adaptive composition techniques/client_profiles/weights/translate3.pt
translate4,translate4,corrupt_fl,/Users/deepakkanneganti/Documents/Experimemt 3/MINIST/FL_C/artifacts/federated_artifact_corrupt/translate,client_0_round_3.pt,/Users/deepakkanneganti/Documents/Experimemt 3/MINIST/FL_C/artifacts/federated_artifact_corrupt/translate/clients/client_0_round_3.pt,client_0,3,round_snapshot,translate,client_0,digit_classification,mnist_image,1x28x28,digit_label,digits_0_9,10,mnist_c_translate,translate,5303,"{""0"": 1007, ""1"": 432, ""2"": 382, ""3"": 327, ""4"": 795, ""5"": 922, ""6"": 671, ""7"": 287, ""8"": 208, ""9"": 272}",0.20474166680304778,test,0.9424,2.8486052089999987,2.8491973330000064,0.2693978329999993,3.1438507499999986,0.9423999999999999,0.9721339563506703,"[0.1104, 0.1134, 0.1022, 0.1032, 0.1042, 0.1002, 0.0924, 0.0834, 0.0908, 0.0998]",/Users/deepakkanneganti/Documents/Experimemt 3/MINIST/traditional adaptive composition techniques/client_profiles/weights/translate4.pt
translate5,translate5,corrupt_fl,/Users/deepakkanneganti/Documents/Experimemt 3/MINIST/FL_C/artifacts/federated_artifact_corrupt/translate,client_1_round_1.pt,/Users/deepakkanneganti/Documents/Experimemt 3/MINIST/FL_C/artifacts/federated_artifact_corrupt/translate/clients/client_1_round_1.pt,client_1,1,round_snapshot,translate,client_1,digit_classification,mnist_image,1x28x28,digit_label,digits_0_9,10,mnist_c_translate,translate,5591,"{""0"": 1007, ""1"": 917, ""2"": 382, ""3"": 327, ""4"": 795, ""5"": 922, ""6"": 474, ""7"": 287, ""8"": 208, ""9"": 272}",0.862526439468969,test,0.873,2.2096835000000112,2.2184139579999993,0.29734233399999255,2.5392866659999953,0.873,0.949822123486552,"[0.106, 0.12, 0.107, 0.089, 0.0972, 0.1258, 0.0928, 0.1116, 0.0698, 0.0808]",/Users/deepakkanneganti/Documents/Experimemt 3/MINIST/traditional adaptive composition techniques/client_profiles/weights/translate5.pt
translate6,translate6,corrupt_fl,/Users/deepakkanneganti/Documents/Experimemt 3/MINIST/FL_C/artifacts/federated_artifact_corrupt/translate,client_1_round_2.pt,/Users/deepakkanneganti/Documents/Experimemt 3/MINIST/FL_C/artifacts/federated_artifact_corrupt/translate/clients/client_1_round_2.pt,client_1,2,round_snapshot,translate,client_1,digit_classification,mnist_image,1x28x28,digit_label,digits_0_9,10,mnist_c_translate,translate,5591,"{""0"": 1007, ""1"": 917, ""2"": 382, ""3"": 327, ""4"": 795, ""5"": 922, ""6"": 474, ""7"": 287, ""8"": 208, ""9"": 272}",0.3592413831502199,test,0.9064,2.3447524590000057,2.345060165999996,0.22500658299999543,2.591088708000001,0.9064,0.9588463457677684,"[0.0928, 0.1122, 0.1242, 0.0826, 0.105, 0.1264, 0.0862, 0.1054, 0.0762, 0.089]",/Users/deepakkanneganti/Documents/Experimemt 3/MINIST/traditional adaptive composition techniques/client_profiles/weights/translate6.pt
translate7,translate7,corrupt_fl,/Users/deepakkanneganti/Documents/Experimemt 3/MINIST/FL_C/artifacts/federated_artifact_corrupt/translate,client_1.pt,/Users/deepakkanneganti/Documents/Experimemt 3/MINIST/FL_C/artifacts/federated_artifact_corrupt/translate/clients/client_1.pt,client_1,3,final_snapshot,translate,client_1,digit_classification,mnist_image,1x28x28,digit_label,digits_0_9,10,mnist_c_translate,translate,5591,"{""0"": 1007, ""1"": 917, ""2"": 382, ""3"": 327, ""4"": 795, ""5"": 922, ""6"": 474, ""7"": 287, ""8"": 208, ""9"": 272}",0.1857846427539533,test,0.936,2.574937208999998,2.5756199159999937,0.25306229199999564,2.842909917,0.9359999999999999,0.9662349460641521,"[0.1056, 0.11, 0.1002, 0.101, 0.1132, 0.0878, 0.1022, 0.087, 0.089, 0.104]",/Users/deepakkanneganti/Documents/Experimemt 3/MINIST/traditional adaptive composition techniques/client_profiles/weights/translate7.pt
translate8,translate8,corrupt_fl,/Users/deepakkanneganti/Documents/Experimemt 3/MINIST/FL_C/artifacts/federated_artifact_corrupt/translate,client_1_round_3.pt,/Users/deepakkanneganti/Documents/Experimemt 3/MINIST/FL_C/artifacts/federated_artifact_corrupt/translate/clients/client_1_round_3.pt,client_1,3,round_snapshot,translate,client_1,digit_classification,mnist_image,1x28x28,digit_label,digits_0_9,10,mnist_c_translate,translate,5591,"{""0"": 1007, ""1"": 917, ""2"": 382, ""3"": 327, ""4"": 795, ""5"": 922, ""6"": 474, ""7"": 287, ""8"": 208, ""9"": 272}",0.1857846427539533,test,0.936,2.1873227079999964,2.187499791999997,0.2339849999999899,2.4411725410000003,0.9359999999999999,0.9662349460641521,"[0.1056, 0.11, 0.1002, 0.101, 0.1132, 0.0878, 0.1022, 0.087, 0.089, 0.104]",/Users/deepakkanneganti/Documents/Experimemt 3/MINIST/traditional adaptive composition techniques/client_profiles/weights/translate8.pt
translate9,translate9,corrupt_fl,/Users/deepakkanneganti/Documents/Experimemt 3/MINIST/FL_C/artifacts/federated_artifact_corrupt/translate,client_2_round_1.pt,/Users/deepakkanneganti/Documents/Experimemt 3/MINIST/FL_C/artifacts/federated_artifact_corrupt/translate/clients/client_2_round_1.pt,client_2,1,round_snapshot,translate,client_2,digit_classification,mnist_image,1x28x28,digit_label,digits_0_9,10,mnist_c_translate,translate,5095,"{""0"": 316, ""1"": 917, ""2"": 381, ""3"": 327, ""4"": 795, ""5"": 921, ""6"": 671, ""7"": 287, ""8"": 208, ""9"": 272}",0.9317543592303992,test,0.8932,2.141637375000002,2.141777625000003,0.22179512499999987,2.3771974160000013,0.8932,0.9302985197259404,"[0.0982, 0.1204, 0.1082, 0.1002, 0.1022, 0.1106, 0.0988, 0.0994, 0.0652, 0.0968]",/Users/deepakkanneganti/Documents/Experimemt 3/MINIST/traditional adaptive composition techniques/client_profiles/weights/translate9.pt
translate10,translate10,corrupt_fl,/Users/deepakkanneganti/Documents/Experimemt 3/MINIST/FL_C/artifacts/federated_artifact_corrupt/translate,client_2_round_2.pt,/Users/deepakkanneganti/Documents/Experimemt 3/MINIST/FL_C/artifacts/federated_artifact_corrupt/translate/clients/client_2_round_2.pt,client_2,2,round_snapshot,translate,client_2,digit_classification,mnist_image,1x28x28,digit_label,digits_0_9,10,mnist_c_translate,translate,5095,"{""0"": 316, ""1"": 917, ""2"": 381, ""3"": 327, ""4"": 795, ""5"": 921, ""6"": 671, ""7"": 287, ""8"": 208, ""9"": 272}",0.38410691656172274,test,0.9306,2.243306000000004,2.2435303330000096,0.2418437919999974,2.496372708999999,0.9305999999999999,0.9649634009939163,"[0.0976, 0.1148, 0.114, 0.0934, 0.1116, 0.0968, 0.092, 0.1076, 0.0888, 0.0834]",/Users/deepakkanneganti/Documents/Experimemt 3/MINIST/traditional adaptive composition techniques/client_profiles/weights/translate10.pt
translate11,translate11,corrupt_fl,/Users/deepakkanneganti/Documents/Experimemt 3/MINIST/FL_C/artifacts/federated_artifact_corrupt/translate,client_2.pt,/Users/deepakkanneganti/Documents/Experimemt 3/MINIST/FL_C/artifacts/federated_artifact_corrupt/translate/clients/client_2.pt,client_2,3,final_snapshot,translate,client_2,digit_classification,mnist_image,1x28x28,digit_label,digits_0_9,10,mnist_c_translate,translate,5095,"{""0"": 316, ""1"": 917, ""2"": 381, ""3"": 327, ""4"": 795, ""5"": 921, ""6"": 671, ""7"": 287, ""8"": 208, ""9"": 272}",0.19315130161121488,test,0.948,2.235687249999998,2.2358938330000058,0.24067945800000246,2.4918944169999975,0.9480000000000001,0.9628868271209051,"[0.1004, 0.1124, 0.106, 0.0976, 0.0956, 0.1004, 0.1034, 0.0932, 0.0948, 0.0962]",/Users/deepakkanneganti/Documents/Experimemt 3/MINIST/traditional adaptive composition techniques/client_profiles/weights/translate11.pt
translate12,translate12,corrupt_fl,/Users/deepakkanneganti/Documents/Experimemt 3/MINIST/FL_C/artifacts/federated_artifact_corrupt/translate,client_2_round_3.pt,/Users/deepakkanneganti/Documents/Experimemt 3/MINIST/FL_C/artifacts/federated_artifact_corrupt/translate/clients/client_2_round_3.pt,client_2,3,round_snapshot,translate,client_2,digit_classification,mnist_image,1x28x28,digit_label,digits_0_9,10,mnist_c_translate,translate,5095,"{""0"": 316, ""1"": 917, ""2"": 381, ""3"": 327, ""4"": 795, ""5"": 921, ""6"": 671, ""7"": 287, ""8"": 208, ""9"": 272}",0.19315130161121488,test,0.948,2.4446831249999974,2.445224874999994,0.2573014580000006,2.717370791999997,0.9480000000000001,0.9628868271209051,"[0.1004, 0.1124, 0.106, 0.0976, 0.0956, 0.1004, 0.1034, 0.0932, 0.0948, 0.0962]",/Users/deepakkanneganti/Documents/Experimemt 3/MINIST/traditional adaptive composition techniques/client_profiles/weights/translate12.pt
translate13,translate13,corrupt_fl,/Users/deepakkanneganti/Documents/Experimemt 3/MINIST/FL_C/artifacts/federated_artifact_corrupt/translate,client_3_round_1.pt,/Users/deepakkanneganti/Documents/Experimemt 3/MINIST/FL_C/artifacts/federated_artifact_corrupt/translate/clients/client_3_round_1.pt,client_3,1,round_snapshot,translate,client_3,digit_classification,mnist_image,1x28x28,digit_label,digits_0_9,10,mnist_c_translate,translate,9180,"{""0"": 316, ""1"": 917, ""2"": 811, ""3"": 327, ""4"": 374, ""5"": 290, ""6"": 474, ""7"": 1420, ""8"": 3979, ""9"": 272}",0.7617100528958771,test,0.8502,2.4050214580000073,2.4053205409999947,0.5083533340000059,2.9318307090000104,0.8502000000000001,0.9309837253742221,"[0.0782, 0.1176, 0.137, 0.079, 0.094, 0.0538, 0.103, 0.13, 0.1422, 0.0652]",/Users/deepakkanneganti/Documents/Experimemt 3/MINIST/traditional adaptive composition techniques/client_profiles/weights/translate13.pt
translate14,translate14,corrupt_fl,/Users/deepakkanneganti/Documents/Experimemt 3/MINIST/FL_C/artifacts/federated_artifact_corrupt/translate,client_3_round_2.pt,/Users/deepakkanneganti/Documents/Experimemt 3/MINIST/FL_C/artifacts/federated_artifact_corrupt/translate/clients/client_3_round_2.pt,client_3,2,round_snapshot,translate,client_3,digit_classification,mnist_image,1x28x28,digit_label,digits_0_9,10,mnist_c_translate,translate,9180,"{""0"": 316, ""1"": 917, ""2"": 811, ""3"": 327, ""4"": 374, ""5"": 290, ""6"": 474, ""7"": 1420, ""8"": 3979, ""9"": 272}",0.30762193005325067,test,0.9392,2.667535208000004,2.667918916000005,0.25890029199999276,2.9576220000000006,0.9391999999999999,0.9680850535403105,"[0.1004, 0.1122, 0.1114, 0.0962, 0.0942, 0.0804, 0.0892, 0.113, 0.1162, 0.0868]",/Users/deepakkanneganti/Documents/Experimemt 3/MINIST/traditional adaptive composition techniques/client_profiles/weights/translate14.pt
translate15,translate15,corrupt_fl,/Users/deepakkanneganti/Documents/Experimemt 3/MINIST/FL_C/artifacts/federated_artifact_corrupt/translate,client_3.pt,/Users/deepakkanneganti/Documents/Experimemt 3/MINIST/FL_C/artifacts/federated_artifact_corrupt/translate/clients/client_3.pt,client_3,3,final_snapshot,translate,client_3,digit_classification,mnist_image,1x28x28,digit_label,digits_0_9,10,mnist_c_translate,translate,9180,"{""0"": 316, ""1"": 917, ""2"": 811, ""3"": 327, ""4"": 374, ""5"": 290, ""6"": 474, ""7"": 1420, ""8"": 3979, ""9"": 272}",0.16420601608438623,test,0.9264,2.2344984169999975,2.234721332999996,0.3026894590000069,2.556366749999995,0.9263999999999999,0.926451811226722,"[0.0962, 0.1102, 0.1032, 0.099, 0.0898, 0.083, 0.0912, 0.0952, 0.144, 0.0882]",/Users/deepakkanneganti/Documents/Experimemt 3/MINIST/traditional adaptive composition techniques/client_profiles/weights/translate15.pt
translate16,translate16,corrupt_fl,/Users/deepakkanneganti/Documents/Experimemt 3/MINIST/FL_C/artifacts/federated_artifact_corrupt/translate,client_3_round_3.pt,/Users/deepakkanneganti/Documents/Experimemt 3/MINIST/FL_C/artifacts/federated_artifact_corrupt/translate/clients/client_3_round_3.pt,client_3,3,round_snapshot,translate,client_3,digit_classification,mnist_image,1x28x28,digit_label,digits_0_9,10,mnist_c_translate,translate,9180,"{""0"": 316, ""1"": 917, ""2"": 811, ""3"": 327, ""4"": 374, ""5"": 290, ""6"": 474, ""7"": 1420, ""8"": 3979, ""9"": 272}",0.16420601608438623,test,0.9264,2.8038549580000023,2.804155332999997,0.2885271659999944,3.1084080420000078,0.9263999999999999,0.926451811226722,"[0.0962, 0.1102, 0.1032, 0.099, 0.0898, 0.083, 0.0912, 0.0952, 0.144, 0.0882]",/Users/deepakkanneganti/Documents/Experimemt 3/MINIST/traditional adaptive composition techniques/client_profiles/weights/translate16.pt
translate17,translate17,corrupt_fl,/Users/deepakkanneganti/Documents/Experimemt 3/MINIST/FL_C/artifacts/federated_artifact_corrupt/translate,client_4_round_1.pt,/Users/deepakkanneganti/Documents/Experimemt 3/MINIST/FL_C/artifacts/federated_artifact_corrupt/translate/clients/client_4_round_1.pt,client_4,1,round_snapshot,translate,client_4,digit_classification,mnist_image,1x28x28,digit_label,digits_0_9,10,mnist_c_translate,translate,6057,"{""0"": 316, ""1"": 432, ""2"": 810, ""3"": 1043, ""4"": 794, ""5"": 289, ""6"": 473, ""7"": 1420, ""8"": 208, ""9"": 272}",0.8701705134784182,test,0.8932,3.1662649169999924,3.172332292000007,0.2834849580000025,3.478404832999999,0.8932,0.9669806985038147,"[0.094, 0.1216, 0.1, 0.1068, 0.1024, 0.0792, 0.1, 0.1344, 0.0746, 0.087]",/Users/deepakkanneganti/Documents/Experimemt 3/MINIST/traditional adaptive composition techniques/client_profiles/weights/translate17.pt
translate18,translate18,corrupt_fl,/Users/deepakkanneganti/Documents/Experimemt 3/MINIST/FL_C/artifacts/federated_artifact_corrupt/translate,client_4_round_2.pt,/Users/deepakkanneganti/Documents/Experimemt 3/MINIST/FL_C/artifacts/federated_artifact_corrupt/translate/clients/client_4_round_2.pt,client_4,2,round_snapshot,translate,client_4,digit_classification,mnist_image,1x28x28,digit_label,digits_0_9,10,mnist_c_translate,translate,6057,"{""0"": 316, ""1"": 432, ""2"": 810, ""3"": 1043, ""4"": 794, ""5"": 289, ""6"": 473, ""7"": 1420, ""8"": 208, ""9"": 272}",0.3751915834533672,test,0.9362,2.3991630000000015,2.399522083000008,0.2511532089999946,2.673296417000003,0.9362,0.9512561826129559,"[0.0964, 0.111, 0.112, 0.1164, 0.0982, 0.0742, 0.086, 0.1098, 0.1018, 0.0942]",/Users/deepakkanneganti/Documents/Experimemt 3/MINIST/traditional adaptive composition techniques/client_profiles/weights/translate18.pt
translate19,translate19,corrupt_fl,/Users/deepakkanneganti/Documents/Experimemt 3/MINIST/FL_C/artifacts/federated_artifact_corrupt/translate,client_4.pt,/Users/deepakkanneganti/Documents/Experimemt 3/MINIST/FL_C/artifacts/federated_artifact_corrupt/translate/clients/client_4.pt,client_4,3,final_snapshot,translate,client_4,digit_classification,mnist_image,1x28x28,digit_label,digits_0_9,10,mnist_c_translate,translate,6057,"{""0"": 316, ""1"": 432, ""2"": 810, ""3"": 1043, ""4"": 794, ""5"": 289, ""6"": 473, ""7"": 1420, ""8"": 208, ""9"": 272}",0.19341772344584265,test,0.9514,3.5554877499999975,3.556256833000006,0.4799660420000009,4.0602789160000015,0.9513999999999999,0.9646395909956816,"[0.1064, 0.1098, 0.1044, 0.1036, 0.108, 0.0846, 0.0928, 0.0986, 0.0984, 0.0934]",/Users/deepakkanneganti/Documents/Experimemt 3/MINIST/traditional adaptive composition techniques/client_profiles/weights/translate19.pt
translate20,translate20,corrupt_fl,/Users/deepakkanneganti/Documents/Experimemt 3/MINIST/FL_C/artifacts/federated_artifact_corrupt/translate,client_4_round_3.pt,/Users/deepakkanneganti/Documents/Experimemt 3/MINIST/FL_C/artifacts/federated_artifact_corrupt/translate/clients/client_4_round_3.pt,client_4,3,round_snapshot,translate,client_4,digit_classification,mnist_image,1x28x28,digit_label,digits_0_9,10,mnist_c_translate,translate,6057,"{""0"": 316, ""1"": 432, ""2"": 810, ""3"": 1043, ""4"": 794, ""5"": 289, ""6"": 473, ""7"": 1420, ""8"": 208, ""9"": 272}",0.19341772344584265,test,0.9514,2.888706749999997,2.8891470000000083,0.3008461670000031,3.212504166000002,0.9513999999999999,0.9646395909956816,"[0.1064, 0.1098, 0.1044, 0.1036, 0.108, 0.0846, 0.0928, 0.0986, 0.0984, 0.0934]",/Users/deepakkanneganti/Documents/Experimemt 3/MINIST/traditional adaptive composition techniques/client_profiles/weights/translate20.pt
translate21,translate21,corrupt_fl,/Users/deepakkanneganti/Documents/Experimemt 3/MINIST/FL_C/artifacts/federated_artifact_corrupt/translate,client_5_round_1.pt,/Users/deepakkanneganti/Documents/Experimemt 3/MINIST/FL_C/artifacts/federated_artifact_corrupt/translate/clients/client_5_round_1.pt,client_5,1,round_snapshot,translate,client_5,digit_classification,mnist_image,1x28x28,digit_label,digits_0_9,10,mnist_c_translate,translate,5809,"{""0"": 1007, ""1"": 431, ""2"": 810, ""3"": 327, ""4"": 374, ""5"": 289, ""6"": 671, ""7"": 1420, ""8"": 208, ""9"": 272}",0.7509766687517581,test,0.8944,2.6534807919999963,2.653875541000005,0.23148691700001223,2.9217870830000123,0.8944000000000001,0.9434432828622074,"[0.1154, 0.121, 0.1038, 0.0908, 0.0896, 0.0904, 0.1086, 0.1244, 0.0724, 0.0836]",/Users/deepakkanneganti/Documents/Experimemt 3/MINIST/traditional adaptive composition techniques/client_profiles/weights/translate21.pt
translate22,translate22,corrupt_fl,/Users/deepakkanneganti/Documents/Experimemt 3/MINIST/FL_C/artifacts/federated_artifact_corrupt/translate,client_5_round_2.pt,/Users/deepakkanneganti/Documents/Experimemt 3/MINIST/FL_C/artifacts/federated_artifact_corrupt/translate/clients/client_5_round_2.pt,client_5,2,round_snapshot,translate,client_5,digit_classification,mnist_image,1x28x28,digit_label,digits_0_9,10,mnist_c_translate,translate,5809,"{""0"": 1007, ""1"": 431, ""2"": 810, ""3"": 327, ""4"": 374, ""5"": 289, ""6"": 671, ""7"": 1420, ""8"": 208, ""9"": 272}",0.3575740475207567,test,0.9028,2.1224473750000072,2.1225812920000067,0.2185587499999997,2.360957541999994,0.9028,0.932035556916996,"[0.1102, 0.1156, 0.1114, 0.0916, 0.1122, 0.086, 0.097, 0.1364, 0.074, 0.0656]",/Users/deepakkanneganti/Documents/Experimemt 3/MINIST/traditional adaptive composition techniques/client_profiles/weights/translate22.pt
translate23,translate23,corrupt_fl,/Users/deepakkanneganti/Documents/Experimemt 3/MINIST/FL_C/artifacts/federated_artifact_corrupt/translate,client_5.pt,/Users/deepakkanneganti/Documents/Experimemt 3/MINIST/FL_C/artifacts/federated_artifact_corrupt/translate/clients/client_5.pt,client_5,3,final_snapshot,translate,client_5,digit_classification,mnist_image,1x28x28,digit_label,digits_0_9,10,mnist_c_translate,translate,5809,"{""0"": 1007, ""1"": 431, ""2"": 810, ""3"": 327, ""4"": 374, ""5"": 289, ""6"": 671, ""7"": 1420, ""8"": 208, ""9"": 272}",0.1773647325842277,test,0.9366,2.0151971669999966,2.0153549999999996,0.3839118329999849,2.4091760830000055,0.9366,0.9652021274320138,"[0.1108, 0.1118, 0.1062, 0.0878, 0.1052, 0.0982, 0.1042, 0.1078, 0.0816, 0.0864]",/Users/deepakkanneganti/Documents/Experimemt 3/MINIST/traditional adaptive composition techniques/client_profiles/weights/translate23.pt
translate24,translate24,corrupt_fl,/Users/deepakkanneganti/Documents/Experimemt 3/MINIST/FL_C/artifacts/federated_artifact_corrupt/translate,client_5_round_3.pt,/Users/deepakkanneganti/Documents/Experimemt 3/MINIST/FL_C/artifacts/federated_artifact_corrupt/translate/clients/client_5_round_3.pt,client_5,3,round_snapshot,translate,client_5,digit_classification,mnist_image,1x28x28,digit_label,digits_0_9,10,mnist_c_translate,translate,5809,"{""0"": 1007, ""1"": 431, ""2"": 810, ""3"": 327, ""4"": 374, ""5"": 289, ""6"": 671, ""7"": 1420, ""8"": 208, ""9"": 272}",0.1773647325842277,test,0.9366,2.1204904170000134,2.120719959000013,0.2244701249999821,2.366574082999989,0.9366,0.9652021274320138,"[0.1108, 0.1118, 0.1062, 0.0878, 0.1052, 0.0982, 0.1042, 0.1078, 0.0816, 0.0864]",/Users/deepakkanneganti/Documents/Experimemt 3/MINIST/traditional adaptive composition techniques/client_profiles/weights/translate24.pt
translate25,translate25,corrupt_fl,/Users/deepakkanneganti/Documents/Experimemt 3/MINIST/FL_C/artifacts/federated_artifact_corrupt/translate,client_6_round_1.pt,/Users/deepakkanneganti/Documents/Experimemt 3/MINIST/FL_C/artifacts/federated_artifact_corrupt/translate/clients/client_6_round_1.pt,client_6,1,round_snapshot,translate,client_6,digit_classification,mnist_image,1x28x28,digit_label,digits_0_9,10,mnist_c_translate,translate,5974,"{""0"": 1007, ""1"": 431, ""2"": 810, ""3"": 327, ""4"": 794, ""5"": 289, ""6"": 473, ""7"": 286, ""8"": 208, ""9"": 1349}",0.8764684498310089,test,0.8618,2.068188958999997,2.0683032089999926,0.22734099999999557,2.310316207999989,0.8618,0.9242151400536851,"[0.094, 0.1188, 0.1154, 0.1036, 0.0874, 0.0646, 0.096, 0.079, 0.0686, 0.1726]",/Users/deepakkanneganti/Documents/Experimemt 3/MINIST/traditional adaptive composition techniques/client_profiles/weights/translate25.pt
translate26,translate26,corrupt_fl,/Users/deepakkanneganti/Documents/Experimemt 3/MINIST/FL_C/artifacts/federated_artifact_corrupt/translate,client_6_round_2.pt,/Users/deepakkanneganti/Documents/Experimemt 3/MINIST/FL_C/artifacts/federated_artifact_corrupt/translate/clients/client_6_round_2.pt,client_6,2,round_snapshot,translate,client_6,digit_classification,mnist_image,1x28x28,digit_label,digits_0_9,10,mnist_c_translate,translate,5974,"{""0"": 1007, ""1"": 431, ""2"": 810, ""3"": 327, ""4"": 794, ""5"": 289, ""6"": 473, ""7"": 286, ""8"": 208, ""9"": 1349}",0.391320360943358,test,0.9122,2.146518582999988,2.146696792,0.22519841700000143,2.3815820000000087,0.9122,0.9424962698252756,"[0.1156, 0.1136, 0.1068, 0.0926, 0.0976, 0.0832, 0.091, 0.0784, 0.0922, 0.129]",/Users/deepakkanneganti/Documents/Experimemt 3/MINIST/traditional adaptive composition techniques/client_profiles/weights/translate26.pt
translate27,translate27,corrupt_fl,/Users/deepakkanneganti/Documents/Experimemt 3/MINIST/FL_C/artifacts/federated_artifact_corrupt/translate,client_6.pt,/Users/deepakkanneganti/Documents/Experimemt 3/MINIST/FL_C/artifacts/federated_artifact_corrupt/translate/clients/client_6.pt,client_6,3,final_snapshot,translate,client_6,digit_classification,mnist_image,1x28x28,digit_label,digits_0_9,10,mnist_c_translate,translate,5974,"{""0"": 1007, ""1"": 431, ""2"": 810, ""3"": 327, ""4"": 794, ""5"": 289, ""6"": 473, ""7"": 286, ""8"": 208, ""9"": 1349}",0.20599955328284425,test,0.9412,2.175172917000026,2.1754257500000165,0.25453516700000023,2.444587499999983,0.9412,0.9566271689207975,"[0.1044, 0.1104, 0.1052, 0.0992, 0.0928, 0.0854, 0.095, 0.093, 0.0854, 0.1292]",/Users/deepakkanneganti/Documents/Experimemt 3/MINIST/traditional adaptive composition techniques/client_profiles/weights/translate27.pt
translate28,translate28,corrupt_fl,/Users/deepakkanneganti/Documents/Experimemt 3/MINIST/FL_C/artifacts/federated_artifact_corrupt/translate,client_6_round_3.pt,/Users/deepakkanneganti/Documents/Experimemt 3/MINIST/FL_C/artifacts/federated_artifact_corrupt/translate/clients/client_6_round_3.pt,client_6,3,round_snapshot,translate,client_6,digit_classification,mnist_image,1x28x28,digit_label,digits_0_9,10,mnist_c_translate,translate,5974,"{""0"": 1007, ""1"": 431, ""2"": 810, ""3"": 327, ""4"": 794, ""5"": 289, ""6"": 473, ""7"": 286, ""8"": 208, ""9"": 1349}",0.20599955328284425,test,0.9412,2.111796292000008,2.1119234169999856,0.4321030419999943,2.560760082999991,0.9412,0.9566271689207975,"[0.1044, 0.1104, 0.1052, 0.0992, 0.0928, 0.0854, 0.095, 0.093, 0.0854, 0.1292]",/Users/deepakkanneganti/Documents/Experimemt 3/MINIST/traditional adaptive composition techniques/client_profiles/weights/translate28.pt
translate29,translate29,corrupt_fl,/Users/deepakkanneganti/Documents/Experimemt 3/MINIST/FL_C/artifacts/federated_artifact_corrupt/translate,client_7_round_1.pt,/Users/deepakkanneganti/Documents/Experimemt 3/MINIST/FL_C/artifacts/federated_artifact_corrupt/translate/clients/client_7_round_1.pt,client_7,1,round_snapshot,translate,client_7,digit_classification,mnist_image,1x28x28,digit_label,digits_0_9,10,mnist_c_translate,translate,5388,"{""0"": 316, ""1"": 917, ""2"": 381, ""3"": 1042, ""4"": 374, ""5"": 921, ""6"": 671, ""7"": 286, ""8"": 208, ""9"": 272}",0.9297059812518054,test,0.8142,2.0899896669999976,2.0901359579999905,0.2504553329999908,2.358974042,0.8141999999999999,0.946365461005541,"[0.1066, 0.1608, 0.0934, 0.0822, 0.1416, 0.0852, 0.0948, 0.1048, 0.059, 0.0716]",/Users/deepakkanneganti/Documents/Experimemt 3/MINIST/traditional adaptive composition techniques/client_profiles/weights/translate29.pt
